refs,hyps,original_bleu1,original_bleu2,original_bleu3,original_bleu4,reordered_bleu1,reordered_bleu2,reordered_bleu3,reordered_bleu4,original_rouge,reordered_rouge,original_bert,reordered_bert,original_bleurt,reordered_bleurt
王师傅是我们学习的好榜样。,王师傅是我们学习的好榜样。,,,,,71.22777528017816,66.30945011973594,63.75040967498167,61.59539301615259,,73.87168589350162,,88.12480568885803,,0.7258692383766174
"打针后,他变得安静下来。","打针后,他变得安静下来。",,,,,76.67036788577695,71.62536053706349,65.66962887092156,58.33510584342546,,79.74522292989478,,95.36006450653076,,0.8610467910766602
"打针后,他变得安静下来。","打针后,他变得安静下来。",,,,,76.67036788577695,71.62536053706349,65.66962887092156,58.33510584342546,,79.74522292989478,,95.36006450653076,,0.8610467910766602
"按下此键之后,机器会开始运行。","按下此键之后,机器会开始运行。",,,,,19.999999999999996,11.952286093343934,0.0,0.0,,21.213208901589066,,71.19122743606567,,0.6378763318061829
我做梦的时候发现你正在追求我。,我做梦的时候发现你正在追求我。,,,,,66.66666666666669,37.796447300922736,22.232392577061862,0.0,,51.999999999930935,,85.38316488265991,,0.6758811473846436
"我是没有男朋友的,你不要乱说。","我是没有男朋友的,你不要乱说。",,,,,73.33333333333334,51.176631571915884,34.28283112371998,0.0,,55.04167347600174,,84.6938967704773,,0.6325247883796692
"你喜欢吃油腻的食物,还是吃饱饭吧。","你喜欢吃油腻的食物,还是吃饱饭吧。",,,,,23.529411764705884,12.126781251816647,0.0,0.0,,26.231832683383598,,77.3755431175232,,0.3428950607776642
"你喜欢吃油腻的食物,不喜欢吃饱饭。","你喜欢吃油腻的食物,不喜欢吃饱饭。",,,,,47.058823529411775,29.70442628930023,18.051655059781115,0.0,,52.16081915367271,,79.78180050849915,,0.33477458357810974
"你感冒严重,要及时去医院。","你感冒严重,要及时去医院。",,,,,61.538461538461554,45.29108136578384,33.41085299235576,24.71244254525359,,63.796178343891675,,82.74524807929993,,0.8282378315925598
"我国经济飞跃式地发展,劳动者的工资也跟着涨。","我国经济飞跃式地发展,劳动者的工资也跟着涨。",,,,,45.45454545454545,29.424494316824994,16.297813360438468,0.0,,39.740376582414235,,78.81232500076294,,0.760097086429596
"国家经济建设蓬勃发展,工资水平也跟着涨。","国家经济建设蓬勃发展,工资水平也跟着涨。",,,,,44.99999999999999,26.655699499159155,0.0,0.0,,37.34995740720073,,77.1487295627594,,0.7843806147575378
腿关节手术成功了。,腿关节手术成功了。,,,,,55.73021304462805,38.69711355099231,0.0,0.0,,45.78754578752709,,83.26744437217712,,0.6707860827445984
他的腿关节手术成功了。,他的腿关节手术成功了。,,,,,74.70824042309421,52.23644239130947,0.0,0.0,,60.64073226540546,,88.27374577522278,,0.7543681263923645
这个广告公司向观众展示了他们的画画技术。,这个广告公司向观众展示了他们的画画技术。,,,,,33.3368199306773,25.493303364357008,20.02031367665074,13.674732569138339,,33.656553018433485,,77.05710530281067,,0.5295572876930237
核磁共振成像仪是用于确定表面的机器。,核磁共振成像仪是用于确定表面的机器。,,,,,66.66666666666669,56.011203361120415,46.11051180875032,33.813072929712554,,64.26269137786073,,81.42125010490417,,0.6351779103279114
核磁共振成像仪来确定封面机器。,核磁共振成像仪来确定封面机器。,,,,,62.367132335441205,45.64806674681092,31.068919668883257,21.989282626654578,,57.94405032789144,,82.66620635986328,,0.43508875370025635
"发现很多急诊室没有保险,就只好付钱给他们。","发现很多急诊室没有保险,就只好付钱给他们。",,,,,35.78721261630682,22.113433319114076,0.0,0.0,,30.4784546805197,,77.08951830863953,,0.5725973844528198
家属对这次故障表示委屈。,家属对这次故障表示委屈。,,,,,21.392379959691336,9.992367127033098,0.0,0.0,,22.368421052631188,,70.39768099784851,,0.4378226399421692
事故家属对事故家属表示难过。,事故家属对事故家属表示难过。,,,,,32.57195287655277,18.06766865206274,0.0,0.0,,33.28369322411305,,68.7950849533081,,0.34484419226646423
"他爱好电脑,经常在网络上骗取父母的钱。","他爱好电脑,经常在网络上骗取父母的钱。",,,,,26.865740356192866,14.7538491576175,0.0,0.0,,26.31204412024324,,79.55158948898315,,0.45076316595077515
老师在教学工作中取得了丰硕的工作经验。,老师在教学工作中取得了丰硕的工作经验。,,,,,74.89969579077137,62.83114471916325,50.94069779233908,39.159269732992925,,66.57917760275497,,91.2901759147644,,0.8071640133857727
快递员现在积极工作。,快递员现在积极工作。,,,,,79.99999999999997,73.0296743340221,64.36595897370862,52.53819788848316,,79.99999999995,,90.64027667045593,,0.8500913977622986
"他女儿的房间很漂亮,多少钱?","他女儿的房间很漂亮,多少钱?",,,,,49.53587998572469,44.51873915086964,38.54553956724982,30.82331946100713,,52.86549707598783,,84.31017994880676,,0.4279087781906128
"女儿的房间很漂亮,全是粉色的。","女儿的房间很漂亮,全是粉色的。",,,,,81.07727203607357,69.82811492993243,55.981531349276985,40.66844122435749,,64.38227814210641,,87.59949803352356,,0.7928546071052551
提高流量的方法是为了提高效率。,提高流量的方法是为了提高效率。,,,,,56.130419101897054,43.305558510994565,34.33766360666812,28.18720423903185,,57.94405032789144,,85.27359366416931,,0.4621843099594116
"天黑了,晚上我害怕。","天黑了,晚上我害怕。",,,,,70.00000000000003,55.777335102271685,42.68597216624981,0.0,,43.386243386177036,,88.57316374778748,,0.6359453797340393
我害怕在夜间看书。,我害怕在夜间看书。,,,,,44.44444444444444,33.333333333333336,25.1315813709718,0.0,,46.73650282024591,,78.52760553359985,,0.323913037776947
"考试是考验风力,是爱情的考验。","考试是考验风力,是爱情的考验。",,,,,35.75040245523411,18.502591100239048,0.0,0.0,,31.623931623917716,,75.33038854598999,,0.48183196783065796
"创业是艺术,如果没有模仿,就不会有活络的艺术感染力。","创业是艺术,如果没有模仿,就不会有活络的艺术感染力。",,,,,49.99999999999999,31.62277660168379,16.091489743427164,0.0,,39.18556669974443,,79.97960448265076,,0.47939711809158325
"技术是最重要的发明,模仿和再造,有活络的灵感。","技术是最重要的发明,模仿和再造,有活络的灵感。",,,,,27.900081148601764,10.782240733516375,0.0,0.0,,24.91364421412118,,73.72356653213501,,0.3878158926963806
"我的试工资没有工资,坐公交车补贴有吗?","我的试工资没有工资,坐公交车补贴有吗?",,,,,63.15789473684212,45.88314677411236,33.36769761883771,21.951524426618455,,47.368421052581574,,81.3447892665863,,0.4540911912918091
盒子里的八宝粥已经过期了。,盒子里的八宝粥已经过期了。,,,,,76.92307692307693,62.01736729460425,41.199124531714055,28.917849332325716,,61.53846153841154,,86.662358045578,,0.8103113174438477
"到了最后阶段,我们越是这样,越是心灰意冷了。","到了最后阶段,我们越是这样,越是心灰意冷了。",,,,,59.09090909090908,47.44557145911775,35.57463502208147,26.237620039358504,,38.6131261780379,,83.86939764022827,,0.606246829032898
"到了最后阶段,我们越是这样下去,越是心灰意冷了。","到了最后阶段,我们越是这样下去,越是心灰意冷了。",,,,,54.16666666666666,43.405736614121544,32.47709612235543,23.89932131933397,,41.20879120872282,,81.89313411712646,,0.6299428343772888
"人总是迟到,会迟到,会议马上就要开始了。","人总是迟到,会迟到,会议马上就要开始了。",,,,,44.99999999999999,26.655699499159155,0.0,0.0,,30.728851201237266,,70.91069221496582,,0.37613677978515625
"领导迟到了十分钟,会议就要开始了。","领导迟到了十分钟,会议就要开始了。",,,,,66.55575133093234,52.39724548420555,37.270629239302146,24.30000434616019,,45.63983248017933,,84.4563364982605,,0.7074880599975586
我分别介绍了几个同事。,我分别介绍了几个同事。,,,,,68.21614784251477,41.306928834111325,0.0,0.0,,57.53968253965076,,87.49690651893616,,0.778408408164978
"我买了几个介绍人,同时是同事。","我买了几个介绍人,同时是同事。",,,,,46.66666666666667,25.819888974716118,0.0,0.0,,42.42641780324019,,78.81479263305664,,0.4381733536720276
安装、调试、维修都需要天赋。,安装、调试、维修都需要天赋。,,,,,21.42857142857143,12.838814775327391,0.0,0.0,,23.809523809464547,,69.78564262390137,,0.15427066385746002
"人活在世上,用死牛代替活牛,是不可取的。","人活在世上,用死牛代替活牛,是不可取的。",,,,,49.99999999999999,32.4442842261525,18.016397831240866,0.0,,39.1447368420384,,79.16261553764343,,0.4395506978034973
"因为堵车,爸爸勉强忍受不了,勉强自己改变主意。","因为堵车,爸爸勉强忍受不了,勉强自己改变主意。",,,,,34.782608695652165,17.782168978975484,0.0,0.0,,37.42247450850236,,75.7195770740509,,0.5785298943519592
"路上堵车,爸爸经常改行打车。","路上堵车,爸爸经常改行打车。",,,,,43.34389498750908,24.04286705473701,0.0,0.0,,46.25730994148491,,81.63892030715942,,0.6738779544830322
他喜欢是自然的。,他喜欢是自然的。,,,,,42.95557992443578,20.5366952224943,0.0,0.0,,40.15192620725512,,77.36605405807495,,0.27680259943008423
我男朋友买了大长大的娃娃作为生日礼物。,我男朋友买了大长大的娃娃作为生日礼物。,,,,,71.91070868408717,58.40824072777214,49.31830992659223,42.29854623467888,,43.43976695032864,,86.37123703956604,,0.7567448616027832
我男朋友怎么办做高娃娃作为生日礼物?,我男朋友怎么办做高娃娃作为生日礼物?,,,,,53.38249352778721,44.85026551362875,36.92241147290353,29.963847019163097,,29.417475728127336,,77.58028507232666,,0.41763341426849365
"当我们工作在粗心大意的时候,有的人总是想浑水摸鱼,想给自己做个好事。","当我们工作在粗心大意的时候,有的人总是想浑水摸鱼,想给自己做个好事。",,,,,32.35294117647059,19.802950859533492,13.48279544468597,9.42962747162884,,26.231832683383598,,76.74662470817566,,0.5734421014785767
生来就有明知故犯的道理。,生来就有明知故犯的道理。,,,,,23.884377019126312,0.0,0.0,0.0,,20.60439560437691,,68.98951530456543,,0.3784927725791931
这个意见是作弊的行为。,这个意见是作弊的行为。,,,,,55.36730085068171,50.28984840779665,44.06678788590734,39.5348755325422,,62.23312883433224,,83.0613911151886,,0.42773449420928955
"留下来收银台后,会做收银员。","留下来收银台后,会做收银员。",,,,,18.6125445008873,0.0,0.0,0.0,,16.64184661205051,,71.48281931877136,,0.21305951476097107
"留下来收租后,他摔跤了。","留下来收租后,他摔跤了。",,,,,17.113903967753068,0.0,0.0,0.0,,22.368421052631188,,69.74818110466003,,0.16478519141674042
"钥匙坏了,我找不到了。","钥匙坏了,我找不到了。",,,,,63.63636363636361,43.69314487526513,0.0,0.0,,45.454545454495445,,87.12821006774902,,0.7125154137611389
"工人们煞费苦心养护花草,保护好植被。","工人们煞费苦心养护花草,保护好植被。",,,,,44.44444444444444,28.005601680560204,0.0,0.0,,30.701208120493945,,78.18442583084106,,0.6031785607337952
上海的空气建设是上海的标志。,上海的空气建设是上海的标志。,,,,,41.878225126996426,32.39249171537936,25.757329771926912,17.8359360196226,,44.37825763215476,,78.72851490974426,,0.33793210983276367
猫在房间里睡觉。,猫在房间里睡觉。,,,,,49.99999999999999,26.726124191242434,0.0,0.0,,41.91522762944536,,77.13643908500671,,0.5678756833076477
小猫有睡觉吗?,小猫有睡觉吗?,,,,,57.14285714285717,43.64357804719849,0.0,0.0,,31.623931623862493,,74.97702240943909,,0.730591893196106
厨师发现在地上有老鼠。,厨师发现在地上有老鼠。,,,,,51.932979731477616,36.31184576947658,26.49471087384045,19.599511451746867,,34.733738713827776,,83.03524255752563,,0.6891140341758728
厨师发现在厨房里有老鼠。,厨师发现在厨房里有老鼠。,,,,,47.76875403825263,39.44375047601225,32.21842289021414,22.715713055706516,,54.945054945036254,,85.30576229095459,,0.8018865585327148
他今年三岁。,他今年三岁。,,,,,83.33333333333334,57.73502691896257,0.0,0.0,,66.66666666661666,,92.00509786605835,,0.724586546421051
今天星期几号?,今天星期几号?,,,,,71.42857142857146,48.795003647426675,0.0,0.0,,30.411449016037423,,85.35605669021606,,0.7695112228393555
今天我想吃面条。,今天我想吃面条。,,,,,100.00000000000004,84.51542547285173,70.94917059851925,61.47881529512649,,74.99999999994999,,91.5511965751648,,0.8533356189727783
你和小张什么时候认识的?,你和小张什么时候认识的?,,,,,84.33740467435464,70.26955287933683,61.015155993593744,55.2058197664637,,71.77070063690113,,92.51403212547302,,0.8602619767189026
"我要去超市买椅子,你去吗?","我要去超市买椅子,你去吗?",,,,,78.35055280819599,69.5459380028764,58.82625436275439,48.764850158827386,,66.48451730414725,,94.7049081325531,,0.9023223519325256
"我要去超市买椅子,你回来。","我要去超市买椅子,你回来。",,,,,50.89441019480891,39.48343115813072,34.670172502618875,30.962787181906542,,51.53305203936046,,86.86991333961487,,0.6342504024505615
下午你做什么?,下午你做什么?,,,,,53.676949505377586,44.909357997437425,31.179789850805648,0.0,,60.63432835818647,,91.29483699798584,,0.7794778943061829
你们什么时候去买椅子?,你们什么时候去买椅子?,,,,,74.70824042309421,69.10231797107848,62.33669934888453,53.66551979187755,,77.96665576981866,,95.30948400497437,,0.85528963804245
我每天早上出门旅游时起床。,我每天早上出门旅游时起床。,,,,,46.15384615384615,33.968311024337865,21.89030136322373,0.0,,43.00479881868472,,82.53023624420166,,0.561378538608551
"他每天来,我很累。","他每天来,我很累。",,,,,77.77777777777777,54.006172486732154,34.66806371753173,0.0,,66.66666666661666,,86.4992618560791,,0.4871554374694824
他每天来的时候很累。,他每天来的时候很累。,,,,,70.00000000000003,48.304589153964805,30.781912507463893,0.0,,62.81087333712975,,88.61807584762573,,0.7957523465156555
你的手表在哪里?,你的手表在哪里?,,,,,44.12484512922977,33.35524767176619,0.0,0.0,,23.36825141011578,,79.84831929206848,,0.7177352905273438
手表太低了。,手表太低了。,,,,,23.884377019126312,18.500758885923073,0.0,0.0,,27.47252747250878,,71.68954610824585,,0.2186945676803589
你的手表多少钱?,你的手表多少钱?,,,,,25.77334795466146,15.90765571657157,0.0,0.0,,20.075963103619753,,77.24917531013489,,0.5519636869430542
你看见我的杯子了吗?,你看见我的杯子了吗?,,,,,79.99999999999997,66.66666666666661,55.03212081491043,39.281465090051285,,52.34239444759824,,88.82790207862854,,0.7930879592895508
你看见我的杯子了吗?,你看见我的杯子了吗?,,,,,90.0,77.45966692414831,60.822019955733964,42.341975792369325,,59.99999999994999,,90.6412124633789,,0.86603844165802
交流是什么?交流什么?,交流是什么?交流什么?,,,,,6.920912606335218,0.0,0.0,0.0,,7.779141104270902,,65.71266651153564,,0.09911186993122101
"左边那个房间是爸爸妈妈的,这个房间太大了。","左边那个房间是爸爸妈妈的,这个房间太大了。",,,,,61.90476190476193,46.54746681256313,32.46284552986226,24.830148193808903,,43.85029836041114,,85.85566878318787,,0.7037680149078369
"左边那个房间是爸爸妈妈的,那个房间太大了。","左边那个房间是爸爸妈妈的,那个房间太大了。",,,,,61.90476190476193,46.54746681256313,32.46284552986226,24.830148193808903,,43.85029836041114,,85.67598462104797,,0.7014601230621338
微信是谁发的?,微信是谁发的?,,,,,64.41233940645306,63.51142315744463,62.359579701611274,60.80253214198355,,72.76119402982826,,84.57679748535156,,0.8140218257904053
微信是谁发的?,微信是谁发的?,,,,,85.7142857142857,75.59289460184542,61.14214174657596,48.892302243490086,,57.14285714280714,,85.9889566898346,,0.7883202433586121
他什么时候开始踢足球?,他什么时候开始踢足球?,,,,,75.79571982501638,66.51047421812703,58.954231640141984,50.30989330530425,,49.31972789112471,,90.73204398155212,,0.8260823488235474
他什么时候开始踢足球?,他什么时候开始踢足球?,,,,,75.79571982501638,66.51047421812703,58.954231640141984,50.30989330530425,,49.31972789112471,,90.73204398155212,,0.8260823488235474
苹果是你买的吗?,苹果是你买的吗?,,,,,74.99999999999997,56.69467095138407,37.697372056457695,0.0,,52.86549707596199,,90.06613492965698,,0.7776607871055603
苹果是你买的吗?,苹果是你买的吗?,,,,,74.99999999999997,56.69467095138407,37.697372056457695,0.0,,52.86549707596199,,90.06613492965698,,0.7776607871055603
我们晚上饭店怎么样?,我们晚上饭店怎么样?,,,,,59.26545765453741,49.38788137878115,40.768797822443275,29.10042507378281,,67.31310603688829,,90.56590795516968,,0.6641615033149719
看保险怎么样?,看保险怎么样?,,,,,18.223231847084033,13.918223224332083,10.73050958132859,0.0,,29.47821409360765,,75.86221098899841,,0.20133209228515625
今天天气有点冷。,今天天气有点冷。,,,,,88.24969025845958,66.71049534353241,40.30108668995049,0.0,,70.10475423042197,,90.39647579193115,,0.7975457906723022
我昨天有点累。,我昨天有点累。,,,,,100.00000000000004,81.64965809277267,64.36595897370867,50.81327481546149,,85.7142857142357,,95.80766558647156,,0.8985004425048828
下个月我每天游泳。,下个月我每天游泳。,,,,,88.8888888888889,66.66666666666669,39.89389870590504,0.0,,66.66666666661666,,90.69382548332214,,0.6366276741027832
每个月我都会去上班。,每个月我都会去上班。,,,,,49.99999999999999,23.570226039551585,0.0,0.0,,31.40543666853519,,82.68653154373169,,0.2543315291404724
"不一样,他去见了同学。","不一样,他去见了同学。",,,,,63.63636363636361,43.69314487526513,27.68182380588132,0.0,,58.834951456245335,,80.8100700378418,,0.6533892750740051
"不是,他去见同学了。","不是,他去见同学了。",,,,,79.99999999999997,51.639777949432215,0.0,0.0,,73.27935222666127,,87.74974346160889,,0.682517409324646
能不远吗?离这里最近的饭店吗?走几分钟就到。,能不远吗?离这里最近的饭店吗?走几分钟就到。,,,,,54.54545454545453,42.640143271122085,33.1300762471962,27.526990943873297,,46.46139936706595,,79.45606112480164,,0.5942567586898804
"可以,离这个附近不远的饭店走几分钟就到。","可以,离这个附近不远的饭店走几分钟就到。",,,,,66.58605971505001,48.30660491167578,36.67430825552227,30.165522388171823,,63.33931985396121,,86.27548217773438,,0.757097601890564
"这家公司太远了,他为什么不打车呢?","这家公司太远了,他为什么不打车呢?",,,,,58.82352941176469,46.96682183138621,38.891111873282036,33.50704079514751,,36.2970362969806,,85.56783199310303,,0.5633058547973633
"这家公司离公司远,为什么不打车?","这家公司离公司远,为什么不打车?",,,,,68.75000000000001,56.642151559888106,48.57063902709546,40.325042950627804,,38.62936688523374,,85.67560911178589,,0.4015577435493469
那件红色的衣服怎么样?怎么样?新吗?,那件红色的衣服怎么样?怎么样?新吗?,,,,,55.55555555555555,40.42260417272215,27.335028453192308,0.0,,45.63983248016796,,81.21204972267151,,0.754294216632843
那件红色的衣服怎么样?是不是新?,那件红色的衣服怎么样?是不是新?,,,,,68.75000000000001,52.44044240850757,33.99472648478799,0.0,,45.067594699448705,,84.24928784370422,,0.7660501003265381
那个看电话的女生是你女朋友吗?,那个看电话的女生是你女朋友吗?,,,,,60.04025522571868,45.89902117347861,37.57983453531897,32.283932138710135,,59.62854349948119,,90.91367721557617,,0.7681783437728882
看手机上的女生是你女朋友吗?,看手机上的女生是你女朋友吗?,,,,,69.18152117189051,62.17461153409047,56.670879220662286,50.8333248980831,,76.00888076267208,,89.92663621902466,,0.7725824117660522
你比我早上起床一个小时。,你比我早上起床一个小时。,,,,,83.33333333333334,67.41998624632421,56.65163349427046,44.833867003844574,,77.96665576980149,,88.9765739440918,,0.7226042151451111
你比我早起床一个小时。,你比我早起床一个小时。,,,,,90.90909090909088,73.85489458759959,62.35319077637435,49.616830003403614,,81.8181818181318,,90.88109135627747,,0.8055230379104614
"下雪了,今天很冷。","下雪了,今天很冷。",,,,,77.77777777777777,54.006172486732154,34.66806371753173,0.0,,44.44444444439444,,89.49841856956482,,0.8409959077835083
"下雪了,今天很冷。","下雪了,今天很冷。",,,,,77.77777777777777,54.006172486732154,34.66806371753173,0.0,,44.44444444439444,,89.49841856956482,,0.8409959077835083
我还不认识那个男生。,我还不认识那个男生。,,,,,90.0,70.71067811865471,57.23571212766658,40.45533557851105,,52.34239444759824,,90.66545367240906,,0.8171590566635132
"时间过得很快,新的一年开始了,新的一年开始了。","时间过得很快,新的一年开始了,新的一年开始了。",,,,,39.1304347826087,23.09971510527055,17.192590380534398,12.6254971485354,,29.173093689155422,,80.77942132949829,,0.748041033744812
"时间过的太快,快到了。","时间过的太快,快到了。",,,,,55.36730085068171,35.56029283399651,22.033393942953655,0.0,,38.89570552144881,,82.01476335525513,,0.6048898696899414
你不能一直上网。,你不能一直上网。,,,,,77.21847897615213,69.76750600527647,65.91376346774338,62.401954419369176,,81.78887993549853,,89.0777587890625,,0.7143016457557678
你不能一直上网。,你不能一直上网。,,,,,77.21847897615213,54.04167777297231,0.0,0.0,,58.42062852534542,,88.36440443992615,,0.7151246666908264
"水果、面包和茶我们都准备好了,我们还带什么?","水果、面包和茶我们都准备好了,我们还带什么?",,,,,77.2727272727273,66.44986392449891,56.106872507608756,46.43186698761531,,71.10682110676252,,94.27197575569153,,0.8879314661026001
"面包、水果和茶我们都准备好了,我们还带什么?","面包、水果和茶我们都准备好了,我们还带什么?",,,,,77.2727272727273,66.44986392449891,56.106872507608756,46.43186698761531,,52.145002144943554,,91.99705719947815,,0.8175038695335388
你们昨天下午都准备好了吗?,你们昨天下午都准备好了吗?,,,,,61.538461538461554,55.470019622522905,48.18678837182909,38.67706276352344,,61.53846153841154,,85.94109416007996,,0.8011580109596252
我昨天下午都准备好了。,我昨天下午都准备好了。,,,,,63.194902581716235,55.45330196192749,49.15326266284853,41.946020351348416,,73.52316192093554,,89.16946649551392,,0.8173791766166687
"你看见我越来越胖了,怎么办?","你看见我越来越胖了,怎么办?",,,,,49.99999999999999,33.968311024337865,21.264518514149504,0.0,,36.93584294671505,,82.47334957122803,,0.8381207585334778
"看,我越来越胖了,怎么办?","看,我越来越胖了,怎么办?",,,,,46.15384615384615,27.73500981126145,19.12293963810262,0.0,,23.076923076873076,,81.7686378955841,,0.8139638900756836
"你虽然瘦了,但是还不太瘦,你做什么运动?","你虽然瘦了,但是还不太瘦,你做什么运动?",,,,,49.99999999999999,36.27381250550059,24.45201383035124,17.12473044894657,,32.01424920616302,,82.86102414131165,,0.7159925699234009
"你虽然很瘦,但是还很瘦,你做什么运动?","你虽然很瘦,但是还很瘦,你做什么运动?",,,,,52.63157894736842,41.88539082916955,34.56039823003058,29.660903203497252,,33.129459734904515,,83.685702085495,,0.6690049171447754
"天阴了,电视说明天天气怎么样,明天有什么好事?","天阴了,电视说明天天气怎么样,明天有什么好事?",,,,,52.173913043478265,30.79962014036073,16.530670725864674,0.0,,37.91321740089954,,77.32595801353455,,0.6236898899078369
"阴天电视说明天天气怎么样,你明天有什么事情?","阴天电视说明天天气怎么样,你明天有什么事情?",,,,,49.99999999999999,34.50327796711772,18.123006216714867,0.0,,38.6131261780379,,80.22936582565308,,0.37846750020980835
"我不去爬山,我有点事。","我不去爬山,我有点事。",,,,,81.81818181818183,63.96021490668311,51.471424920008936,42.969435238201484,,56.88545688539829,,91.2141501903534,,0.6923757195472717
"不要去爬山了,我有点事。","不要去爬山了,我有点事。",,,,,66.66666666666669,42.640143271122106,26.29535894329297,0.0,,44.72140762456904,,85.69372296333313,,0.6159132719039917
"记得,你有一条裤子吗?","记得,你有一条裤子吗?",,,,,40.39231756892701,27.73363031036472,17.570661712280952,0.0,,48.627234199363066,,82.7399492263794,,0.6063993573188782
我记得你有一条裤子和一条裤子。,我记得你有一条裤子和一条裤子。,,,,,56.130419101897054,38.73366905367134,27.84648081490733,20.255556775654846,,57.94405032789144,,85.76284646987915,,0.570807933807373
这条裤子怎么样?,这条裤子怎么样?,,,,,87.50000000000003,70.71067811865478,43.67902323681496,0.0,,62.49999999994999,,92.67693161964417,,0.8516557216644287
这条裤子怎么样?,这条裤子怎么样?,,,,,87.50000000000003,79.05694150420955,67.86044041487273,50.000000000000014,,49.99999999995,,92.75971055030823,,0.8567093014717102
"桌子上有饮料,你想喝什么?","桌子上有饮料,你想喝什么?",,,,,71.22777528017816,57.42566831466844,43.669458430507284,35.24025452531097,,73.87168589350162,,93.53365302085876,,0.8912010192871094
"房间里找了半天,才发现刚才不是桌子下面。","房间里找了半天,才发现刚才不是桌子下面。",,,,,49.99999999999999,32.4442842261525,0.0,0.0,,30.728851201237266,,74.56654906272888,,0.3835436701774597
"学校太大了,太累了。","学校太大了,太累了。",,,,,59.999999999999986,44.72135954999579,36.840314986403875,29.071536848410968,,62.81087333712975,,86.69514656066895,,0.8425683379173279
我喝什么咖啡?,我喝什么咖啡?,,,,,61.91984998215586,29.910129138631728,0.0,0.0,,52.86549707598783,,88.0200445652008,,0.8058456778526306
我喝什么咖啡?,我喝什么咖啡?,,,,,61.91984998215586,29.910129138631728,0.0,0.0,,52.86549707598783,,88.0200445652008,,0.8058456778526306
你今天为什么没去考试?,你今天为什么没去考试?,,,,,45.45454545454545,30.15113445777636,21.616643908267584,0.0,,37.92363792357934,,82.46346116065979,,0.6840144395828247
你今天为什么不去?,你今天为什么不去?,,,,,59.655954454291326,44.7419658407185,29.46856901286969,0.0,,62.81087333715041,,89.2346441745758,,0.823589026927948
你请假几天还好吗?,你请假几天还好吗?,,,,,55.55555555555555,45.64354645876385,39.044833280954016,31.55984539112946,,60.63432835814155,,89.82821106910706,,0.8198509216308594
小张是你公司最了解的女生吗?,小张是你公司最了解的女生吗?,,,,,48.40441045780793,32.42437815703229,0.0,0.0,,35.54360812424901,,79.89358901977539,,0.63556307554245
小张是你公司留下的吗?,小张是你公司留下的吗?,,,,,29.301114293027844,18.818981395399586,0.0,0.0,,42.44712990937153,,80.35063743591309,,0.3715909421443939
"不用去医院,我去问医生,我很久没运动了。","不用去医院,我去问医生,我很久没运动了。",,,,,64.99999999999999,52.31483637805969,45.0169598912662,38.27673535697133,,31.40543666853519,,85.37492752075195,,0.6391619443893433
请你为什么选择我们公司工作?,请你为什么选择我们公司工作?,,,,,41.878225126996426,35.484196812624965,30.12595565684507,26.400139100294528,,49.9255398361756,,80.9363305568695,,0.7061258554458618
"我只要你相信你妻子会同意我,她就会同意我。","我只要你相信你妻子会同意我,她就会同意我。",,,,,76.19047619047622,51.63977794943224,30.3912368838803,19.87207215766376,,55.75432319612092,,87.58142590522766,,0.7520979046821594
"我只要你同意我,我信我妻子会批准我。","我只要你同意我,我信我妻子会批准我。",,,,,66.66666666666669,39.605901719066985,21.402603672366553,0.0,,55.555555555505556,,84.36407446861267,,0.6890603303909302
"好,你明天来工作,关于这个工作还有什么问题吗?","好,你明天来工作,关于这个工作还有什么问题吗?",,,,,17.391304347826082,8.89108448948774,0.0,0.0,,18.426141716604015,,70.93798518180847,,0.2317495048046112
"好,你明天来工作,关于这个工作还有什么问题吗?","好,你明天来工作,关于这个工作还有什么问题吗?",,,,,17.391304347826082,8.89108448948774,0.0,0.0,,18.426141716604015,,70.93798518180847,,0.2317495048046112
"先把茶喝了,再去冰箱拿西瓜。","先把茶喝了,再去冰箱拿西瓜。",,,,,41.878225126996426,28.972725374474805,16.578952313721327,0.0,,49.9255398361756,,85.66402196884155,,0.7327728867530823
"先把茶放在桌上,进冰箱拿西瓜。","先把茶放在桌上,进冰箱拿西瓜。",,,,,47.76875403825263,34.96314791294346,18.88734696412768,0.0,,54.945054945036254,,85.06849408149719,,0.6825752258300781
"我把这件衣服穿得太少了,送给弟弟。","我把这件衣服穿得太少了,送给弟弟。",,,,,64.70588235294115,40.219983326992185,22.093482189977408,0.0,,52.94117647053823,,83.76781940460205,,0.5925902128219604
上海明天要下雪。,上海明天要下雪。,,,,,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,,99.99999999994999,,100.00002384185791,,0.967337429523468
吃完午饭要多吃点水果。,吃完午饭要多吃点水果。,,,,,100.00000000000004,89.44271909999159,76.31428283688884,68.65890479690394,,81.8181818181318,,96.65564894676208,,0.8991824984550476
"我早上吃早饭,吃面包和牛奶。","我早上吃早饭,吃面包和牛奶。",,,,,71.42857142857146,57.416925176321456,47.898237810429386,41.60751652217844,,76.0286225401877,,88.50473761558533,,0.8437450528144836
我早上吃面包和牛奶。,我早上吃面包和牛奶。,,,,,73.68576777701837,44.84373019840031,0.0,0.0,,53.66568914953006,,89.82898592948914,,0.8688499331474304
你们吃什么?我请你。,你们吃什么?我请你。,,,,,72.38699344287673,53.95407934170131,32.051107866432694,0.0,,75.84727584723602,,88.36929202079773,,0.7926263213157654
