text_ids,video_ids,same_indices,random_indices,same_scores_i2t,different_scores_i2t
"If you have something to say in person, it is best not to talk behind.",S004097_P0000_T00,"(675, 675)","[111, 944]",52.264994621276855,36.85444164276123
It's too unlucky to go out to forget to bring a mobile phone today.,S004098_P0000_T00,"(676, 676)","[801, 1047]",73.92934226989746,35.13401508331299
It's too unlucky to go out to forget to bring a mobile phone today.,S004098_P0002_T00,"(677, 677)","[15, 1087]",73.92934226989746,32.06943225860596
I'm really unlucky recently!,S004099_P0000_T00,"(678, 678)","[413, 738]",64.4819564819336,43.06687021255493
Really unlucky! You are about to break the record.,S004103_P0001_T00,"(679, 679)","[960, 343]",59.18019962310791,49.946550369262695
"In addition to communicating with deaf people, you can also communicate in body language.",S004133_P0001_T00,"(680, 680)","[12, 832]",83.36222171783447,41.350786209106445
"In addition to communicating with deaf people, you can also communicate in body language.",S004133_P0002_T00,"(681, 681)","[427, 823]",83.36222171783447,40.23023319244385
"If you don't eat, you will be hungry.",S004139_P0001_T00,"(682, 682)","[1075, 258]",70.1345624923706,45.61341714859009
"If you don't eat, you will be hungry.",S004139_P0002_T00,"(683, 683)","[593, 78]",70.1345624923706,45.31685829162598
You can apply for an affordable house with your conditions.,S004149_P0000_T00,"(684, 684)","[1031, 674]",77.90154933929443,45.28719139099121
"Not only is she very greedy, she also complains that she is fat.",S004159_P0001_T00,"(685, 685)","[814, 16]",62.28021717071533,43.27006912231445
Friends complained that her mother was very nagging.,S004161_P0000_T00,"(686, 686)","[664, 254]",74.86659336090088,38.758931159973145
Friends complained that her mother was very nagging.,S004161_P0002_T00,"(687, 687)","[484, 539]",74.86659336090088,42.62516117095947
I thought of the vast sea from a drop of water.,S004172_P0000_T00,"(688, 688)","[416, 580]",64.48334503173828,33.98336124420166
I have associate a lot of future career development.,S004175_P0000_T00,"(689, 689)","[1100, 473]",76.48899364471436,48.06929111480713
I have associate a lot of future career development.,S004175_P0002_T00,"(690, 690)","[524, 948]",76.48899364471436,33.2768030166626
There is a computer brand called Lenovo.,S004176_P0001_T00,"(691, 691)","[481, 595]",55.13206958770752,25.85060167312622
The cute doll makes people like.,S004178_P0001_T00,"(692, 692)","[486, 13]",83.7790937423706,29.76015043258667
"It is a blessing to live well and live well, and you should cherish it.",S004191_P0000_T00,"(693, 693)","[1116, 439]",72.1733341217041,48.79442119598389
"It is a blessing to live well and live well, and you should cherish it.",S004191_P0002_T00,"(694, 694)","[843, 1105]",72.1733341217041,42.5976939201355
"Long beauty is luck, and long is not beautiful is blessing.",S004194_P0001_T00,"(695, 695)","[37, 282]",77.40911483764648,32.30669403076172
"People who have no blessing are delicious, and those who do not have ideals sleep well.",S004197_P0000_T00,"(696, 696)","[488, 85]",76.85129165649414,24.75907802581787
Driving is optimistic about driving ahead and driving carefully.,S004204_P0003_T00,"(697, 697)","[253, 147]",62.91039848327637,34.34704113006592
Do you like to watch barrage?,S004216_P0000_T00,"(698, 698)","[1026, 887]",83.29148578643799,49.00920581817627
"I am sick today, and the leader cares about me cordially and ask me if it is good.",S004228_P0000_T00,"(699, 699)","[636, 1066]",79.94076156616211,37.21010065078735
"I am sick today, and the leader cares about me cordially and ask me if it is good.",S004228_P0007_T00,"(700, 700)","[30, 314]",79.94076156616211,49.89145565032959
"Teacher Wang Teacher Wang carefully taught, very kind, let me always remember.",S004234_P0000_T00,"(701, 701)","[336, 733]",78.12621402740479,49.03756093978882
"The owner is enthusiastic tonight, so that everyone has a kind of intimacy to return home.",S004235_P0003_T00,"(702, 702)","[789, 466]",65.4331865310669,46.75619697570801
"During class, the teacher always looks at everyone with a gentle look, making us feel kind.",S004236_P0003_T00,"(703, 703)","[908, 982]",77.51532554626465,39.862454414367676
"During class, the teacher always looks at everyone with a gentle look, making us feel kind.",S004236_P0007_T00,"(704, 704)","[647, 201]",77.51532554626465,16.247342824935913
"His words were full of pleasure, gentleness, and kindness.",S004237_P0003_T00,"(705, 705)","[411, 575]",59.26828575134277,42.50068235397339
"His words were full of pleasure, gentleness, and kindness.",S004237_P0007_T00,"(706, 706)","[631, 604]",59.26828575134277,50.59516000747681
"Smile is a silent and kind language, a friend's attitude towards you.",S004238_P0003_T00,"(707, 707)","[1006, 208]",66.52258396148682,36.57089710235596
I think this show is not suitable for me.,S004242_P0003_T00,"(708, 708)","[213, 949]",56.26195526123047,37.86562633514404
I think this show is not suitable for me.,S004242_P0007_T00,"(709, 709)","[448, 258]",56.26195526123047,45.802767276763916
"Where does human success come from? Knowledge or talent, or hard work.",S004263_P0000_T00,"(710, 710)","[1173, 708]",65.06542778015137,34.13101816177368
"Where does human success come from? Knowledge or talent, or hard work.",S004263_P0003_T00,"(711, 711)","[217, 246]",65.06542778015137,24.72801923751831
"Whether you are smart or not, don't satisfy, don't ignore your talent. With the development of talent, you will succeed.",S004264_P0003_T00,"(712, 712)","[967, 666]",67.1767578125,25.766889810562134
"The fact is in front of you, not to deny you.",S004273_P0003_T00,"(713, 713)","[624, 352]",64.80757808685303,47.38173866271973
"The fact is in front of you, not to deny you.",S004273_P0007_T00,"(714, 714)","[906, 35]",64.80757808685303,39.44009494781494
"It has been proven that it is also based on it, and he is still firmly denied.",S004274_P0007_T00,"(715, 715)","[423, 73]",55.46466064453125,43.447089195251465
"In today's China, the people are rich and strong, and even the enemy cannot deny this.",S004277_P0003_T00,"(716, 716)","[915, 838]",84.90325832366943,47.22236251831055
The scaredness in the amusement park is full of scary ghosts everywhere.,S004284_P0003_T00,"(717, 717)","[177, 536]",47.79015922546387,51.83488130569458
The scaredness in the amusement park is full of scary ghosts everywhere.,S004284_P0007_T00,"(718, 718)","[917, 514]",47.79015922546387,30.754629135131836
Women are not cold when they understand.,S004305_P0000_T00,"(719, 719)","[175, 351]",52.4227819442749,36.11078643798828
Women are not cold when they understand.,S004305_P0008_T00,"(720, 720)","[342, 194]",52.4227819442749,34.16676330566406
"I'm hard to get along, so don't make me angry.",S004311_P0000_T00,"(721, 721)","[1137, 22]",71.66205406188965,32.51689910888672
The relationship between friends is very convenient.,S004314_P0003_T00,"(722, 722)","[1042, 583]",72.50019073486328,53.93909502029419
The relationship between friends is very convenient.,S004314_P0008_T00,"(723, 723)","[1090, 1151]",72.50019073486328,40.97930908203125
Students should unite and love and live in harmony.,S004320_P0008_T00,"(724, 724)","[1092, 719]",68.34536266326904,36.05022096633911
"The school is not a place to touch fish, and the school is a place for talents.",S004324_P0000_T00,"(725, 725)","[827, 1033]",75.58293151855469,41.746429443359375
"The school is not a place to touch fish, and the school is a place for talents.",S004324_P0008_T00,"(726, 726)","[997, 1026]",75.58293151855469,43.10537910461426
Who is your idol?,S004338_P0008_T00,"(727, 727)","[1141, 643]",78.9206314086914,36.20066833496094
Guess who my idol is.,S004343_P0000_T00,"(728, 728)","[510, 1092]",60.35425853729248,53.75692796707153
Guess who my idol is.,S004343_P0003_T00,"(729, 729)","[1046, 985]",60.35425853729248,50.83590316772461
I admire him for this.,S004350_P0008_T00,"(730, 730)","[775, 958]",73.91466903686523,46.26875591278076
"I can eat it does not mean that I am eating, I can only say that I can raise it.",S004366_P0003_T00,"(731, 731)","[78, 376]",68.59466743469238,48.054991722106934
"What he did, he had this one.",S004372_P0000_T00,"(732, 732)","[36, 205]",57.06891632080078,38.49113130569458
"What he did, he had this one.",S004372_P0003_T00,"(733, 733)","[1084, 604]",57.06891632080078,59.10662651062012
"Too abandoning you, let's break up.",S004386_P0003_T00,"(734, 734)","[433, 516]",60.11981391906738,39.691649436950684
"If the heart can accommodate dissatisfaction and grievances, there will be pain and harm.",S004389_P0003_T00,"(735, 735)","[903, 1175]",61.859506607055664,36.320003509521484
"If the heart can accommodate dissatisfaction and grievances, there will be pain and harm.",S004389_P0008_T00,"(736, 736)","[1143, 888]",61.859506607055664,49.796586990356445
"Forgotten people must forget grace, and those who remember grace must remember their revenge.",S004399_P0008_T00,"(737, 737)","[981, 973]",76.1646671295166,36.45876502990723
Each occupation should be respected.,S004413_P0000_T00,"(738, 738)","[450, 1101]",72.6867036819458,58.31316375732422
He respects everyone he meets.,S004414_P0000_T00,"(739, 739)","[61, 1163]",70.2718620300293,48.63068246841431
He respects everyone he meets.,S004414_P0008_T00,"(740, 740)","[97, 1028]",70.2718620300293,41.71416234970093
Respect objective laws.,S004419_P0003_T00,"(741, 741)","[1155, 315]",52.46054649353027,31.130842685699463
Respect objective laws.,S004419_P0008_T00,"(742, 742)","[668, 693]",52.46054649353027,32.96598148345947
"He cheated for the first time and was nervous, but was discovered by the teacher.",S004442_P0008_T00,"(743, 743)","[1044, 417]",74.66304397583008,40.53453254699707
He made his efforts in this work.,S004449_P0003_T00,"(744, 744)","[972, 1140]",62.39260959625244,46.4958438873291
Your work lacks creativity and cannot move people.,S004450_P0000_T00,"(745, 745)","[904, 615]",55.4474573135376,42.12163496017456
Your work lacks creativity and cannot move people.,S004450_P0008_T00,"(746, 746)","[526, 671]",55.4474573135376,44.13502550125122
"There are many works, but there are very few boutiques.",S004452_P0003_T00,"(747, 747)","[331, 827]",71.52618980407715,23.007412433624268
He participated in the summer activities of the library.,S004459_P0003_T00,"(748, 748)","[912, 120]",86.28447151184082,36.44106101989746
He participated in the summer activities of the library.,S004459_P0008_T00,"(749, 749)","[236, 7]",86.28447151184082,40.70788764953613
These companies jointly became a large organization.,S004465_P0003_T00,"(750, 750)","[211, 307]",78.02862167358398,34.057762145996094
These companies jointly became a large organization.,S004465_P0008_T00,"(751, 751)","[380, 779]",78.02862167358398,46.12695360183716
A person's knowledge consists of many aspects.,S004478_P0008_T00,"(752, 752)","[979, 321]",79.12672424316406,43.0636625289917
"Because of his persistence, his parents finally gave up blocking.",S004490_P0000_T00,"(753, 753)","[22, 324]",69.03533840179443,46.338483810424805
"Because of his persistence, his parents finally gave up blocking.",S004490_P0003_T00,"(754, 754)","[611, 1126]",69.03533840179443,27.422096252441406
"People have various ideas, don't stop him from starting a business.",S004491_P0000_T00,"(755, 755)","[474, 196]",69.31180000305176,28.800662517547607
He summarized his previous speech.,S004504_P0000_T00,"(756, 756)","[475, 318]",71.85272598266602,33.436546325683594
He summarized his previous speech.,S004504_P0008_T00,"(757, 757)","[266, 892]",71.85272598266602,39.2743034362793
I rented a car when I went to Japan.,S004513_P0000_T00,"(758, 758)","[117, 693]",48.95194149017334,37.42103672027588
It is more convenient to rent a portable wireless when traveling abroad.,S004514_P0003_T00,"(759, 759)","[365, 189]",73.79919910430908,40.14562177658081
It is more convenient to rent a portable wireless when traveling abroad.,S004514_P0008_T00,"(760, 760)","[1080, 12]",73.79919910430908,21.605320930480957
"This rent is high, so you can't rent it out.",S004517_P0003_T00,"(761, 761)","[784, 996]",69.75635623931885,47.29797840118408
He has a high level of English and does not need to watch subtitles when watching movies.,S004522_P0000_T00,"(762, 762)","[928, 985]",72.45044326782227,37.776058197021484
He has a high level of English and does not need to watch subtitles when watching movies.,S004522_P0008_T00,"(763, 763)","[229, 391]",72.45044326782227,44.94635581970215
There are many subtitle groups that translate foreign videos on the Internet.,S004525_P0000_T00,"(764, 764)","[1172, 1065]",80.07343482971191,34.968650817871094
His selfie is not like him.,S004549_P0000_T00,"(765, 765)","[69, 167]",65.14261245727539,40.08198547363281
His selfie is not like him.,S004549_P0008_T00,"(766, 766)","[117, 508]",65.14261245727539,43.179569721221924
He used a selfie to make WeChat avatars.,S004560_P0008_T00,"(767, 767)","[1052, 308]",65.11847305297852,33.78495216369629
Teachers are proud of students like you.,S004571_P0000_T00,"(768, 768)","[869, 107]",79.3208875656128,42.44771385192871
Teachers are proud of students like you.,S004571_P0008_T00,"(769, 769)","[23, 730]",79.3208875656128,46.820130348205566
"Looking at the development of the motherland, I have a sense of national pride.",S004573_P0000_T00,"(770, 770)","[517, 281]",63.27335739135742,27.701425075531006
Fans are inferior to the national football performance.,S004577_P0003_T00,"(771, 771)","[768, 659]",63.249351501464844,31.279187202453613
Fans are inferior to the national football performance.,S004577_P0008_T00,"(772, 772)","[476, 148]",63.249351501464844,33.153215408325195
He tried to defeat inferiority.,S004587_P0000_T00,"(773, 773)","[297, 261]",45.50783729553223,31.625203132629395
He tried to defeat inferiority.,S004587_P0003_T00,"(774, 774)","[35, 260]",45.50783729553223,34.25704574584961
Tell me about what preparations you have made for this interview?,S004603_P0003_T00,"(775, 775)","[126, 526]",70.93032836914062,52.00239181518555
Tell me about what preparations you have made for this interview?,S004603_P0008_T00,"(776, 776)","[1067, 458]",70.93032836914062,28.007203102111816
He strives to pursue the girl he likes.,S004605_P0008_T00,"(777, 777)","[78, 859]",79.63044738769531,37.62293720245361
Your current health is very good.,S004633_P0003_T00,"(778, 778)","[382, 99]",78.96040534973145,33.739397048950195
"All you do are small trading, and you don't make much money.",S004636_P0003_T00,"(779, 779)","[12, 617]",53.37851142883301,40.13766098022461
"All you do are small trading, and you don't make much money.",S004636_P0008_T00,"(780, 780)","[93, 192]",53.37851142883301,30.269734859466553
"I don't make much money, but it is enough.",S004640_P0003_T00,"(781, 781)","[333, 911]",79.86548614501953,45.839730739593506
"I don't make much money, but it is enough.",S004640_P0008_T00,"(782, 782)","[621, 548]",79.86548614501953,42.823129653930664
"Last month, our company made a net profit of one million.",S004643_P0000_T00,"(783, 783)","[933, 280]",70.76627922058105,54.03711128234863
Large companies spent tens of thousands of buying a set of personnel management electronic systems.,S004652_P0000_T00,"(784, 784)","[1015, 460]",71.39336967468262,43.86418151855469
Large companies spent tens of thousands of buying a set of personnel management electronic systems.,S004652_P0008_T00,"(785, 785)","[1158, 362]",71.39336967468262,43.699164390563965
My biggest regret is that I did not accompany Grandpa.,S004664_P0000_T00,"(786, 786)","[777, 403]",57.03095817565918,34.413564682006836
Mom said that life must always have a little regret to be perfect.,S004671_P0003_T00,"(787, 787)","[1162, 375]",77.17278099060059,42.492167472839355
There is no regret medicine in the world.,S004677_P0000_T00,"(788, 788)","[712, 931]",69.55619812011719,40.48911094665527
There is no regret medicine in the world.,S004677_P0008_T00,"(789, 789)","[255, 519]",69.55619812011719,34.64837312698364
The long -term things that made my favorite suddenly got off the shelves. I regret why I didn't buy it yesterday?,S004681_P0003_T00,"(790, 790)","[142, 884]",65.42604351043701,37.0510950088501
The long -term things that made my favorite suddenly got off the shelves. I regret why I didn't buy it yesterday?,S004681_P0008_T00,"(791, 791)","[1038, 1121]",65.42604351043701,45.30089998245239
"Regret is useless, think about how to remedy?",S004686_P0008_T00,"(792, 792)","[105, 16]",75.67723274230957,34.51871728897095
"I apologized, and I was blame.",S004692_P0003_T00,"(793, 793)","[826, 1022]",66.26610279083252,45.997955322265625
"I apologized, and I was blame.",S004692_P0008_T00,"(794, 794)","[299, 526]",66.26610279083252,51.954556941986084
"Active apology is not weak, but courage.",S004699_P0000_T00,"(795, 795)","[834, 306]",78.05832862854004,34.169103145599365
"Active apology is not weak, but courage.",S004699_P0008_T00,"(796, 796)","[813, 795]",78.05832862854004,47.93010902404785
It turns out that it is not your mistake. Why do you apologize to me?,S004701_P0003_T00,"(797, 797)","[50, 769]",69.78227806091309,20.102249145507812
These things have its existence.,S004711_P0000_T00,"(798, 798)","[786, 12]",60.53868865966797,29.987628936767578
These things have its existence.,S004711_P0007_T00,"(799, 799)","[376, 939]",60.53868865966797,40.079819202423096
My mobile phone was stolen on the subway.,S004729_P0007_T00,"(800, 800)","[721, 652]",79.49586486816406,43.16722297668457
The traditional map book has gradually been replaced by electronic maps.,S004743_P0000_T00,"(801, 801)","[122, 153]",78.07997131347656,41.77188062667847
The traditional map book has gradually been replaced by electronic maps.,S004743_P0007_T00,"(802, 802)","[844, 811]",78.07997131347656,32.225844383239746
Where can I buy the city map?,S004752_P0003_T00,"(803, 803)","[859, 238]",73.21243000030518,45.07588481903076
"The cover is the skin of the book, the quality is good.",S004754_P0000_T00,"(804, 804)","[252, 12]",78.1286506652832,29.88308048248291
"The cover is the skin of the book, the quality is good.",S004754_P0007_T00,"(805, 805)","[577, 479]",78.1286506652832,42.514150619506836
The content of the book cover is rich.,S004755_P0007_T00,"(806, 806)","[856, 514]",63.37925434112549,47.3340539932251
It is easy to cause a cold in winter and spring.,S004769_P0007_T00,"(807, 807)","[253, 928]",77.63116264343262,51.346559047698975
Studying abroad is not necessarily the only choice question in life.,S004776_P0000_T00,"(808, 808)","[926, 104]",64.32326126098633,52.17356729507446
"You are not easy to choose so many date, and choose your favorite number 7.",S004798_P0003_T00,"(809, 809)","[404, 120]",70.84991264343262,44.66609573364258
"You are not easy to choose so many date, and choose your favorite number 7.",S004798_P0007_T00,"(810, 810)","[1062, 973]",70.84991264343262,38.72187089920044
"This business card is not good -looking, you have to do it again.",S004804_P0007_T00,"(811, 811)","[700, 692]",76.94218826293945,48.51777267456055
"During the conversation, the bosses on both sides swap their business cards.",S004808_P0000_T00,"(812, 812)","[565, 578]",77.13978958129883,42.99249267578125
"During the conversation, the bosses on both sides swap their business cards.",S004808_P0007_T00,"(813, 813)","[242, 96]",77.13978958129883,30.155590057373047
Learning is the key to opening the door of knowledge.,S004839_P0000_T00,"(814, 814)","[839, 58]",66.76950550079346,34.44480037689209
Learning is the key to opening the door of knowledge.,S004839_P0003_T00,"(815, 815)","[137, 209]",66.76950550079346,49.479543685913086
The factory closed down due to lack of funds.,S004849_P0000_T00,"(816, 816)","[864, 100]",70.03541469573975,30.145516395568848
What are the distant relatives in your family?,S004858_P0000_T00,"(817, 817)","[1014, 578]",81.6520824432373,48.54328727722168
"I have no allergies, so I do n’t know what the feeling of allergies is like?",S004878_P0007_T00,"(818, 818)","[478, 1006]",76.1081771850586,28.378419876098633
"Animals are good friends of human beings, and we should take care of them.",S004885_P0000_T00,"(819, 819)","[899, 745]",86.36098194122314,33.163469314575195
"Animals are good friends of human beings, and we should take care of them.",S004885_P0003_T00,"(820, 820)","[416, 427]",86.36098194122314,38.919405460357666
"If we do not love the earth, the earth will punish us.",S004890_P0000_T00,"(821, 821)","[712, 225]",76.38738250732422,31.39771795272827
His arrogant attitude makes it difficult to approach.,S004907_P0003_T00,"(822, 822)","[844, 1086]",60.056060791015625,30.330747604370117
"The arrogance around you, no politeness, and friendship.",S004909_P0003_T00,"(823, 823)","[282, 429]",63.71738624572754,35.632798194885254
"The arrogance around you, no politeness, and friendship.",S004909_P0007_T00,"(824, 824)","[1022, 815]",63.71738624572754,41.62719106674194
The store is mainly open during the day.,S004924_P0003_T00,"(825, 825)","[973, 260]",75.46952438354492,36.14249610900879
The store is mainly open during the day.,S004924_P0007_T00,"(826, 826)","[98, 534]",75.46952438354492,23.429720163345337
Repeated thinking during the day.,S004936_P0007_T00,"(827, 827)","[1016, 417]",54.22457551956177,44.325674057006836
The squad leader generally plays the positive role of the class.,S004946_P0000_T00,"(828, 828)","[42, 407]",70.94484806060791,34.67958211898804
The squad leader generally plays the positive role of the class.,S004946_P0003_T00,"(829, 829)","[651, 10]",70.94484806060791,35.88347816467285
"The squad leader has certain rights, but must also bear certain responsibilities.",S004952_P0003_T00,"(830, 830)","[488, 635]",78.36128616333008,43.93743085861206
"He wants to watch a movie, I can check and download on this website.",S004959_P0007_T00,"(831, 831)","[734, 466]",77.60176277160645,52.580108642578125
He used the software to check his train number.,S004962_P0000_T00,"(832, 832)","[322, 1158]",62.525943756103516,38.92755317687988
He used the software to check his train number.,S004962_P0007_T00,"(833, 833)","[203, 374]",62.525943756103516,34.85786056518555
The teacher encourages everyone to take the initiative to inquire about some information.,S004965_P0007_T00,"(834, 834)","[225, 54]",68.4095230102539,49.448808670043945
This supermarket promises that the items of the supermarket are cheaper than other supermarkets.,S004977_P0000_T00,"(835, 835)","[341, 1155]",75.65412139892578,31.153319835662842
There are still differences in supermarkets and convenience stores.,S004983_P0003_T00,"(836, 836)","[65, 1172]",63.92660999298096,33.85454988479614
"We should be helping, not ridicule for the shortcomings of classmates.",S004988_P0000_T00,"(837, 837)","[4, 740]",89.88272476196289,28.67438793182373
"We should be helping, not ridicule for the shortcomings of classmates.",S004988_P0007_T00,"(838, 838)","[809, 166]",89.88272476196289,46.29673719406128
"We should not laugh at the shortcomings of others, but we should see the advantages of others.",S004990_P0003_T00,"(839, 839)","[420, 1159]",77.50579261779785,45.20423221588135
"We should not laugh at the shortcomings of others, but we should see the advantages of others.",S004990_P0007_T00,"(840, 840)","[98, 189]",77.50579261779785,41.6130952835083
"The people around him were laughing, and he cried.",S004992_P0000_T00,"(841, 841)","[1130, 1004]",78.03774070739746,30.234370231628418
He stood up in a lapse.,S004997_P0000_T00,"(842, 842)","[230, 120]",39.49038314819336,44.861467361450195
He stood up in a lapse.,S004997_P0007_T00,"(843, 843)","[1030, 1031]",39.49038314819336,68.06589698791504
The teacher punished the student to clean.,S005002_P0000_T00,"(844, 844)","[516, 982]",72.7997636795044,44.42279577255249
Everyone doesn't like to be punished.,S005004_P0000_T00,"(845, 845)","[1008, 13]",78.85593032836914,30.787940979003906
His punishment is too heavy for women.,S005008_P0006_T00,"(846, 846)","[1092, 1080]",56.10796642303467,53.9982852935791
"During the war, the person who shaken the army must be punished.",S005011_P0000_T00,"(847, 847)","[1119, 647]",65.22645282745361,27.362855911254883
"During the war, the person who shaken the army must be punished.",S005011_P0003_T00,"(848, 848)","[473, 1152]",65.22645282745361,40.79682159423828
There must be punishment and rewards.,S005015_P0006_T00,"(849, 849)","[1049, 198]",67.89622020721436,38.85508489608765
This school is famous for punishing students.,S005017_P0003_T00,"(850, 850)","[515, 255]",65.73898124694824,34.519601821899414
This school is famous for punishing students.,S005017_P0006_T00,"(851, 851)","[460, 206]",65.73898124694824,42.3910436630249
The desserts made by this chef are all popular.,S005022_P0000_T00,"(852, 852)","[985, 1057]",60.968631744384766,36.97855997085571
The desserts made by this chef are all popular.,S005022_P0006_T00,"(853, 853)","[827, 576]",60.968631744384766,39.7891149520874
Chef's salary has gradually increased with the development of the catering industry.,S005024_P0003_T00,"(854, 854)","[1154, 458]",63.16548442840576,31.35837459564209
The film reflects the process of cooking food for chefs.,S005025_P0003_T00,"(855, 855)","[429, 605]",62.328556060791016,43.56386756896973
The film reflects the process of cooking food for chefs.,S005025_P0006_T00,"(856, 856)","[663, 788]",62.328556060791016,28.53782606124878
Stimulate the brain through this method.,S005034_P0000_T00,"(857, 857)","[220, 956]",76.26559066772461,42.58892202377319
"Facing the stimulus of the outside world, the spirit will respond.",S005040_P0003_T00,"(858, 858)","[882, 796]",53.451951026916504,31.353591442108154
"Facing the stimulus of the outside world, the spirit will respond.",S005040_P0006_T00,"(859, 859)","[132, 34]",53.451951026916504,40.84419250488281
"He is a smart, lively, and cute rural child.",S005053_P0006_T00,"(860, 860)","[287, 999]",77.382004737854,43.83338642120361
They always thought they felt the answer to all questions.,S005064_P0006_T00,"(861, 861)","[122, 670]",77.55064678192139,44.460877418518066
He was anxious to know the answer.,S005065_P0003_T00,"(862, 862)","[651, 1088]",80.86422061920166,48.60740089416504
The answer to plagiarism is illegal.,S005069_P0003_T00,"(863, 863)","[231, 390]",53.44013166427612,38.45001220703125
The answer to plagiarism is illegal.,S005069_P0006_T00,"(864, 864)","[733, 1064]",53.44013166427612,45.35999011993408
The cover of this book was destroyed.,S005075_P0006_T00,"(865, 865)","[630, 435]",74.26359558105469,48.24775314331055
Mobile phones can study the software of the cover.,S005080_P0000_T00,"(866, 866)","[1077, 37]",73.75565338134766,40.607351303100586
Mobile phones can study the software of the cover.,S005080_P0003_T00,"(867, 867)","[862, 784]",73.75565338134766,30.974854469299316
"Want to be healthy, don't smoke.",S005096_P0006_T00,"(868, 868)","[922, 36]",87.2698278427124,23.66322350502014
"If you do not lose weight in winter, it will be fat in summer.",S005110_P0000_T00,"(869, 869)","[1007, 755]",88.60100650787354,46.12806510925293
"If you do not lose weight in winter, it will be fat in summer.",S005110_P0003_T00,"(870, 870)","[1123, 940]",88.60100650787354,35.056817054748535
"In a bad mood, there is no hot pot that cannot be solved. If it is still not good, then another hot pot.",S005112_P0000_T00,"(871, 871)","[361, 525]",77.25025939941406,41.35717487335205
"In a bad mood, there is no hot pot that cannot be solved. If it is still not good, then another hot pot.",S005112_P0006_T00,"(872, 872)","[4, 183]",77.25025939941406,48.23996925354004
Finding a girlfriend is my biggest goal now.,S005113_P0003_T00,"(873, 873)","[667, 1024]",80.46329689025879,30.359009265899658
Finding a girlfriend is my biggest goal now.,S005113_P0009_T00,"(874, 874)","[643, 484]",80.46329689025879,68.85351848602295
Talking about friends spending time and spending money may not have results.,S005114_P0003_T00,"(875, 875)","[1163, 1074]",53.53998374938965,37.28121376037598
Talking about friends spending time and spending money may not have results.,S005114_P0006_T00,"(876, 876)","[269, 348]",53.53998374938965,39.78004264831543
Drug treatment can relieve cold symptoms.,S005118_P0000_T00,"(877, 877)","[139, 317]",48.462998390197754,41.14431285858154
Drug treatment can relieve cold symptoms.,S005118_P0003_T00,"(878, 878)","[1111, 1137]",48.462998390197754,41.67895460128784
Cold fever refers to the fever caused by a cold.,S005120_P0003_T00,"(879, 879)","[883, 124]",77.01243019104004,39.61400747299194
Cold fever refers to the fever caused by a cold.,S005120_P0006_T00,"(880, 880)","[1011, 571]",77.01243019104004,52.34791374206543
I felt strange abroad for the first time.,S005131_P0003_T00,"(881, 881)","[239, 8]",79.000412940979,39.40446329116821
I felt strange abroad for the first time.,S005131_P0009_T00,"(882, 882)","[741, 93]",79.000412940979,25.11364221572876
The expression of children is their most real feeling.,S005145_P0003_T00,"(883, 883)","[1119, 713]",78.43038654327393,35.93850612640381
The expression of children is their most real feeling.,S005145_P0006_T00,"(884, 884)","[1046, 588]",78.43038654327393,54.861355781555176
Appropriate wages can attract workers and give workers to encourage them.,S005162_P0000_T00,"(885, 885)","[873, 1078]",71.65337562561035,35.68305969238281
Appropriate wages can attract workers and give workers to encourage them.,S005162_P0006_T00,"(886, 886)","[974, 53]",71.65337562561035,40.42329502105713
We have various coping methods for this failure.,S005184_P0003_T00,"(887, 887)","[44, 751]",76.53750610351562,35.85819721221924
We have various coping methods for this failure.,S005184_P0006_T00,"(888, 888)","[31, 776]",76.53750610351562,33.98856496810913
"Master Wang's technology is very high, and everything can be repaired.",S005186_P0000_T00,"(889, 889)","[877, 728]",71.58141136169434,31.2029972076416
"Master Wang's technology is very high, and everything can be repaired.",S005186_P0003_T00,"(890, 890)","[1072, 297]",71.58141136169434,31.191207885742188
The finger joints of the human body are generally fragile.,S005197_P0006_T00,"(891, 891)","[932, 978]",70.20023155212402,21.10331678390503
The finger joints of the human body are generally fragile.,S005197_P0009_T00,"(892, 892)","[375, 664]",70.20023155212402,42.575233459472656
Most of the current commercial advertisements are required to pay customers online.,S005211_P0003_T00,"(893, 893)","[776, 714]",70.67569637298584,55.14545440673828
Most of the current commercial advertisements are required to pay customers online.,S005211_P0009_T00,"(894, 894)","[659, 848]",70.67569637298584,33.45944404602051
Advertising must be propagated internally.,S005213_P0000_T00,"(895, 895)","[605, 978]",75.68738651275635,37.263930320739746
Advertising must be propagated internally.,S005213_P0003_T00,"(896, 896)","[224, 432]",75.68738651275635,37.54602289199829
"There are many commonly used nuclear magnetic resonance methods, such as electrical magnetic resonance.",S005226_P0003_T00,"(897, 897)","[134, 836]",70.48640632629395,35.75682306289673
"There are many commonly used nuclear magnetic resonance methods, such as electrical magnetic resonance.",S005226_P0009_T00,"(898, 898)","[15, 959]",70.48640632629395,42.31340503692627
The center uses advanced MRI to check what is in the food.,S005231_P0000_T00,"(899, 899)","[533, 744]",67.29473781585693,33.618032455444336
The center uses advanced MRI to check what is in the food.,S005231_P0006_T00,"(900, 900)","[422, 124]",67.29473781585693,41.75277805328369
"In the traditional sense, red envelopes are also called New Year's money.",S005233_P0000_T00,"(901, 901)","[1041, 749]",73.82091522216797,30.65538787841797
"In the traditional sense, red envelopes are also called New Year's money.",S005233_P0009_T00,"(902, 902)","[412, 254]",73.82091522216797,51.72104358673096
